time,temperature(°C),humidity(%),cloudcover(%),windspeed(km/h),irradiance(W/m²),solar_generation_kwh,wind_turbine_generation_kwh
2023-08-12 20:00:00,24.3,67,3,28.3,2.4,0.01,2.12
2023-08-12 21:00:00,23.9,70,4,28.0,0.0,0.0,2.1
2023-08-12 22:00:00,23.8,70,6,28.6,0.0,0.0,2.14
2023-08-12 23:00:00,23.6,71,18,28.9,0.0,0.0,2.17
2023-08-13 00:00:00,23.4,71,14,27.3,0.0,0.0,02.05
2023-08-13 01:00:00,23.4,71,15,26.3,0.0,0.0,1.97
2023-08-13 02:00:00,23.3,70,22,26.8,0.0,0.0,02.01
2023-08-13 03:00:00,23.0,78,9,23.9,0.0,0.0,1.79
2023-08-13 04:00:00,23.2,78,13,25.5,0.0,0.0,1.91
2023-08-13 05:00:00,23.0,77,8,25.2,0.0,0.0,1.89
2023-08-13 06:00:00,22.6,79,28,25.2,0.0,0.0,1.89
2023-08-13 07:00:00,23.3,74,34,26.0,15.8,0.05,1.95
2023-08-13 08:00:00,24.7,67,37,31.1,66.1,0.23,2.33
2023-08-13 09:00:00,25.9,62,76,35.5,193.7,0.67,2.66
2023-08-13 10:00:00,26.3,62,70,34.1,116.3,0.4,2.56
2023-08-13 11:00:00,27.6,55,58,36.8,344.4,1.2,2.76
2023-08-13 12:00:00,28.3,52,35,37.0,436.3,1.53,2.78
2023-08-13 13:00:00,29.0,49,82,37.5,539.3,1.6,2.81
2023-08-13 14:00:00,28.4,56,91,39.5,389.4,1.35,2.96
2023-08-13 15:00:00,26.7,64,84,35.4,60.3,0.21,2.66
2023-08-13 16:00:00,26.7,67,72,34.6,97.9,0.33,2.6
2023-08-13 17:00:00,26.6,66,39,38.9,103.8,0.36,2.92
2023-08-13 18:00:00,26.0,70,53,40.0,143.9,0.49,3.0
2023-08-13 19:00:00,25.4,72,31,36.2,38.4,0.13,2.72
2023-08-13 20:00:00,24.7,76,91,29.8,0.8,0.0,2.24
2023-08-13 21:00:00,24.9,76,90,29.0,0.0,0.0,2.17
2023-08-13 22:00:00,24.7,76,90,29.0,0.0,0.0,2.17
2023-08-13 23:00:00,24.7,76,90,27.7,0.0,0.0,02.08
2023-08-14 00:00:00,24.5,78,90,27.3,0.0,0.0,02.05
2023-08-14 01:00:00,24.4,80,90,25.6,0.0,0.0,1.92
2023-08-14 02:00:00,24.3,82,90,24.5,0.0,0.0,1.84
2023-08-14 03:00:00,24.0,86,100,24.3,0.0,0.0,1.82
2023-08-14 04:00:00,24.2,85,91,26.6,0.0,0.0,2.0
2023-08-14 05:00:00,24.0,84,91,25.6,0.0,0.0,1.92
2023-08-14 06:00:00,23.8,86,91,23.7,0.0,0.0,1.78
2023-08-14 07:00:00,24.2,86,90,23.6,0.0,0.0,1.77
2023-08-14 08:00:00,24.9,84,90,24.7,7.1,0.02,1.85
2023-08-14 09:00:00,25.5,80,90,30.5,14.5,0.05,2.29
2023-08-14 10:00:00,26.3,76,90,34.5,53.1,0.18,2.59
2023-08-14 11:00:00,27.4,71,90,34.0,87.5,0.3,2.55
2023-08-14 12:00:00,28.1,67,90,34.7,139.9,0.47,2.6
2023-08-14 13:00:00,28.5,65,85,35.4,161.2,0.55,2.66
2023-08-14 14:00:00,28.9,64,73,34.4,167.6,0.57,2.58
2023-08-14 15:00:00,28.1,66,62,21.9,201.8,0.69,1.64
2023-08-14 16:00:00,28.6,67,93,29.3,298.1,01.01,2.2
2023-08-14 17:00:00,27.6,71,27,33.4,176.7,0.6,2.5
2023-08-14 18:00:00,27.3,71,39,37.3,145.2,0.49,2.8
2023-08-14 19:00:00,26.4,74,100,32.6,52.2,0.18,2.45
2023-08-14 20:00:00,25.4,82,11,25.8,0.1,0.0,1.94
2023-08-14 21:00:00,25.0,85,73,24.0,0.0,0.0,1.8
2023-08-14 22:00:00,25.0,85,100,21.7,0.0,0.0,1.63
2023-08-14 23:00:00,25.1,86,100,22.7,0.0,0.0,1.7
2023-08-15 00:00:00,25.1,87,100,18.9,0.0,0.0,1.5
2023-08-15 01:00:00,25.0,87,94,19.9,0.0,0.0,1.5
2023-08-15 02:00:00,24.8,88,100,15.1,0.0,0.0,1.5
2023-08-15 03:00:00,24.1,90,27,18.1,0.0,0.0,1.5
2023-08-15 04:00:00,24.3,91,62,20.2,0.0,0.0,1.52
2023-08-15 05:00:00,24.0,92,18,16.6,0.0,0.0,1.5
2023-08-15 06:00:00,23.9,93,94,14.9,0.0,0.0,1.47
2023-08-15 07:00:00,24.5,89,100,14.5,2.3,0.01,1.35
2023-08-15 08:00:00,25.5,84,97,13.6,7.1,0.02,01.08
2023-08-15 09:00:00,26.4,79,100,15.3,27.9,0.09,1.5
2023-08-15 10:00:00,27.3,75,84,16.3,70.1,0.23,1.5
2023-08-15 11:00:00,28.0,72,86,11.3,331.6,1.11,0.39
